,m,n,pyearth,earth,time,forward_iterations,rsq
125,300,20,1,0,0.0938210487366,4,0.990778610983
126,300,20,0,1,0.034,6,0.968423752633
127,300,20,1,0,0.0881400108337,4,0.971190678656
128,300,20,0,1,0.095,9,0.996912849839
129,300,20,1,0,0.146862983704,6,0.968059290624
130,400,20,0,1,0.282,19,0.933650688106
131,400,20,1,0,0.157040119171,5,0.911334951095
132,400,20,0,1,0.289,19,0.986244915222
133,400,20,1,0,0.140654087067,5,0.724288307072
134,400,20,0,1,0.063,7,0.965308772216
135,400,20,1,0,0.102188110352,4,0.963652947538
136,400,20,0,1,0.203,14,0.986684539951
137,400,20,1,0,0.154860973358,5,0.94147293406
138,400,20,0,1,0.139,12,0.970489362167
139,400,20,1,0,0.100481033325,4,0.957778020005
140,500,20,0,1,0.349,20,0.972680465738
141,500,20,1,0,0.148059844971,5,0.804552264126
142,500,20,0,1,0.158,12,0.981771009623
143,500,20,1,0,0.108117103577,4,0.958957797819
144,500,20,0,1,0.105,8,0.983628097202
145,500,20,1,0,0.108422994614,4,0.797286069554
146,500,20,0,1,0.039,5,0.98812780848
147,500,20,1,0,0.108261823654,4,0.986102915376
148,500,20,0,1,0.053,6,0.992047170515
149,500,20,1,0,0.108253955841,4,0.976713196673
150,1000,20,0,1,0.557,15,0.982123785208
151,1000,20,1,0,0.147907018661,4,0.927140747658
152,1000,20,0,1,0.594,18,0.503962215625
153,1000,20,1,0,0.217725992203,5,0.452116482633
154,1000,20,0,1,0.174,8,0.983122531331
155,1000,20,1,0,0.230997800827,5,0.927568093853
156,1000,20,0,1,0.144,7,0.992465013395
157,1000,20,1,0,0.210010051727,5,0.989506951019
158,1000,20,0,1,0.099,5,0.997994322606
159,1000,20,1,0,0.156007051468,4,0.960810411527
160,1500,20,0,1,0.929,18,0.313654277661
161,1500,20,1,0,0.177129030228,4,0.23504162895
162,1500,20,0,1,1.061,20,0.722668020255
163,1500,20,1,0,0.296461105347,5,0.697481934197
164,1500,20,0,1,0.056,3,0.978005540447
165,1500,20,1,0,0.196696043015,4,0.980111329985
166,1500,20,0,1,0.051,2,0.945329858588
167,1500,20,1,0,0.189874887466,4,0.947480464828
168,1500,20,0,1,0.136,5,0.989973234768
169,1500,20,1,0,0.194316148758,4,0.986028082719
170,2000,20,0,1,1.206,16,0.974139003307
171,2000,20,1,0,0.24821805954,4,0.728250905668
